date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:01:17	18714/18714	---M--	200	added ('OK')	image/jpeg	etag:%22f067cbb91b3843ced843a23fed83c303%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f6cbe77cc6eea2f0b98b166_caitlyn-kodric.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f6cbe77cc6eea2f0b98b166_caitlyn-kodric.jpg	(from https://www.partnerstack.com/company)
19:01:17	24679/24679	---M--	200	added ('OK')	image/jpeg	etag:%225db0135ae9cd8827d5ad06f9ae66591a%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f6cbfe8c608f2d4a41df60e_jennifer-huynh.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f6cbfe8c608f2d4a41df60e_jennifer-huynh.jpg	(from https://www.partnerstack.com/company)
19:01:17	16705/16705	---M--	200	added ('OK')	image/jpeg	etag:%2270bab68fd9f3972b7d228d09582e2dc5%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f6cc04dc0434a506d280154_marie-bardari.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f6cc04dc0434a506d280154_marie-bardari.jpg	(from https://www.partnerstack.com/company)
19:01:17	29188/29188	---M--	200	added ('OK')	image/png	etag:%222e6c3c2db7f28bfeb89f559e36efa1b0%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f734f4a73acdd75f8efad25_andrew-kirkpatrick.png	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f734f4a73acdd75f8efad25_andrew-kirkpatrick.png	(from https://www.partnerstack.com/company)
19:01:18	18032/18032	---M--	200	added ('OK')	image/jpeg	etag:%22b174defbf1833e64f684276a0478d298%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f6cbe3fe636e27395ab6e79_austen-sutherland.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f6cbe3fe636e27395ab6e79_austen-sutherland.jpg	(from https://www.partnerstack.com/company)
19:01:18	21742/21742	---M--	200	added ('OK')	image/jpeg	etag:%224ba8c98850d7c3ee85c611e5518a10e1%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f6cc00b48bcf51bbeaa40f3_katie-coseni.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f6cc00b48bcf51bbeaa40f3_katie-coseni.jpg	(from https://www.partnerstack.com/company)
19:01:18	14057/14057	---M--	200	added ('OK')	image/jpeg	etag:%2250e88238c3b4c75b68c21cd2026772cb%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f6cc03a7166c1b1719a7518_margaret-jones.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f6cc03a7166c1b1719a7518_margaret-jones.jpg	(from https://www.partnerstack.com/company)
19:01:18	22231/22231	---M--	200	added ('OK')	image/jpeg	etag:%22f2c6ef8cdf030f846eb84b055de68128%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f6cbeb79743ac19891fa737_darko-stojanovic.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f6cbeb79743ac19891fa737_darko-stojanovic.jpg	(from https://www.partnerstack.com/company)
19:01:19	20567/20567	---M--	200	added ('OK')	image/jpeg	etag:%228419de3adef5dce6c537469a7da27668%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f6cc264e7b870c306388356_sean-harris.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f6cc264e7b870c306388356_sean-harris.jpg	(from https://www.partnerstack.com/company)
19:01:19	17419/17419	---M--	200	added ('OK')	image/jpeg	etag:%22e103b73b942dca7d82e5c338a3bfd75e%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f6cbf010cf7317d392bc578_emma-sinai.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f6cbf010cf7317d392bc578_emma-sinai.jpg	(from https://www.partnerstack.com/company)
19:01:19	15079/15079	---M--	200	added ('OK')	image/jpeg	etag:%22f1639994dccf86f49c8eceee7ad5a92a%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f6cc2150f515e60449f4761_monica-ghasemi.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f6cc2150f515e60449f4761_monica-ghasemi.jpg	(from https://www.partnerstack.com/company)
19:01:19	16056/16056	---M--	200	added ('OK')	image/jpeg	etag:%224435152edf11156ff94921cefd3b917d%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f6cbef36c7b2c7e26376a32_emily-demill.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f6cbef36c7b2c7e26376a32_emily-demill.jpg	(from https://www.partnerstack.com/company)
19:01:19	21195/21195	---M--	200	added ('OK')	image/jpeg	etag:%2216bf4e17bb382b84fadffbf8e9e24019%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f6cbe31cc6eeaf34498b146_ashley-downey.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f6cbe31cc6eeaf34498b146_ashley-downey.jpg	(from https://www.partnerstack.com/company)
19:01:20	17416/17416	---M--	200	added ('OK')	image/jpeg	etag:%229e42f25044fcb1124b881c1f7b9c413c%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f6cc1f5fa43614c2357b61f_matt-bell.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f6cc1f5fa43614c2357b61f_matt-bell.jpg	(from https://www.partnerstack.com/company)
19:01:20	12626/12626	---M--	200	added ('OK')	image/jpeg	etag:%2250f377f79a88eeb53e65df3b08fe8aea%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f6cbecbcfa4fe01f546831f_david-richards.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f6cbecbcfa4fe01f546831f_david-richards.jpg	(from https://www.partnerstack.com/company)
19:01:20	38516/38516	---M--	200	added ('OK')	image/png	etag:%22c05a65f732e85a3a42b270b07d25e42d%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f734f6073acdd4f16efad2d_patrick-fanizza.png	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f734f6073acdd4f16efad2d_patrick-fanizza.png	(from https://www.partnerstack.com/company)
19:01:20	28637/28637	---M--	200	added ('OK')	image/jpeg	etag:%22457e301665c5109581ea92dae51e90d2%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f6cc21f77bb0717e4fb6b6c_nathanael-de-boer.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f6cc21f77bb0717e4fb6b6c_nathanael-de-boer.jpg	(from https://www.partnerstack.com/company)
19:01:21	46873/46873	---M--	200	added ('OK')	image/png	etag:%22eed0d1bad0d77e406e315ad35fa0346b%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f73728e13e7bff0740601b1_scott-cunningham.png	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f73728e13e7bff0740601b1_scott-cunningham.png	(from https://www.partnerstack.com/company)
19:01:21	43884/43884	---M--	200	added ('OK')	image/png	etag:%2245a9f5ea65ff01e004809d3580b8f29a%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f734f228aa957f05d719982_evan-shultz.png	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f734f228aa957f05d719982_evan-shultz.png	(from https://www.partnerstack.com/company)
19:01:21	21314/21314	---M--	200	added ('OK')	image/jpeg	etag:%228b8381e1fa5e8e053e7b86c80d3cf86f%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f6cc2883f047779f24bf80a_stephanie-antoine.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f6cc2883f047779f24bf80a_stephanie-antoine.jpg	(from https://www.partnerstack.com/company)
19:01:22	27819/27819	---M--	200	added ('OK')	image/png	etag:%22ea58f784fefd801496fe5719b1f24a18%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f734eed8cea88718ac1c73d_matt-jackson.png	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f734eed8cea88718ac1c73d_matt-jackson.png	(from https://www.partnerstack.com/company)
19:01:22	14682/14682	---M--	200	added ('OK')	image/jpeg	etag:%22d4e4d70827f8ced169122c5829662355%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f6cc20846b24b541c1db228_michael-lue.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f6cc20846b24b541c1db228_michael-lue.jpg	(from https://www.partnerstack.com/company)
19:01:23	46993/46993	---M--	200	added ('OK')	image/jpeg	etag:%22964ab675cbc882b0fd3329e1e951c3de%22	https://assets.website-files.com/5f16ec24d8bd7908a5d24625/5f472c6a08e7c67795d071fb_bryn-jones.jpeg	C:/My%20Web%20Sites/web/assets.website-files.com/5f16ec24d8bd7908a5d24625/5f472c6a08e7c67795d071fb_bryn-jones.jpg	(from https://www.partnerstack.com/company)
19:01:23	52823/52823	---M--	200	added ('OK')	image/jpeg	etag:%22d0591090047a3d2dd38505c2d6fa148f%22	https://assets.website-files.com/5f16ec24d8bd7908a5d24625/5f472c417885b5b1cf4fd790_daniel-shapiro.jpeg	C:/My%20Web%20Sites/web/assets.website-files.com/5f16ec24d8bd7908a5d24625/5f472c417885b5b1cf4fd790_daniel-shapiro.jpg	(from https://www.partnerstack.com/company)
19:01:25	14121/14121	---M--	200	added ('OK')	image/jpeg	etag:%22f1c0d98c424e0da60af207f953ca5eff%22	https://assets.website-files.com/5f16ec24d8bd7908a5d24625/5f472c416c002e8ef49c157d_clayton-ramnarine.jpeg	C:/My%20Web%20Sites/web/assets.website-files.com/5f16ec24d8bd7908a5d24625/5f472c416c002e8ef49c157d_clayton-ramnarine.jpg	(from https://www.partnerstack.com/company)
19:01:26	32242/32242	---M--	200	added ('OK')	image/jpeg	etag:%227700f87cce6604991dfc7406e7e014b2%22	https://assets.website-files.com/5f16ec24d8bd7908a5d24625/5f47d64519bc529c30115946_luke-swanek.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f16ec24d8bd7908a5d24625/5f47d64519bc529c30115946_luke-swanek.jpg	(from https://www.partnerstack.com/company)
19:01:27	16350/16350	---M--	200	added ('OK')	image/jpeg	etag:%22c048a0b9a0ac26d831579cf662fb29d8%22	https://assets.website-files.com/5f16ec24d8bd7908a5d24625/5f472c413b3a1c6a66c41d95_neil-chudleigh.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f16ec24d8bd7908a5d24625/5f472c413b3a1c6a66c41d95_neil-chudleigh.jpg	(from https://www.partnerstack.com/company)
19:01:28	59945/59945	---M--	200	added ('OK')	image/jpeg	etag:%2226f0d3b7f3edc8765ba82f6c8c97564d%22	https://assets.website-files.com/5f16ec24d8bd7908a5d24625/5f472c4197b65c9557a13644_star-hofer.jpeg	C:/My%20Web%20Sites/web/assets.website-files.com/5f16ec24d8bd7908a5d24625/5f472c4197b65c9557a13644_star-hofer.jpg	(from https://www.partnerstack.com/company)
19:01:28	1240066/1240066	---M--	200	added ('OK')	image/png	etag:%222246eaa09f35ecfb1a3ad60054ef3be9%22	https://assets.website-files.com/5f16ec24d8bd7908a5d24625/5f68cee72b67912dd3a5d7f4_margaret.png	C:/My%20Web%20Sites/web/assets.website-files.com/5f16ec24d8bd7908a5d24625/5f68cee72b67912dd3a5d7f4_margaret.png	(from https://www.partnerstack.com/company)
19:01:29	56060/56060	---M--	200	added ('OK')	image/jpeg	etag:%22fb5ac435125065eadf5c6afd7f3a9622%22	https://assets.website-files.com/5f16ec24d8bd7908a5d24625/5f47d7bbd00ad378cca157d1_nikita-zhitkevich.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f16ec24d8bd7908a5d24625/5f47d7bbd00ad378cca157d1_nikita-zhitkevich.jpg	(from https://www.partnerstack.com/company)
19:01:32	497102/497102	---M--	200	added ('OK')	image/png	etag:%2261a5a2cb081ae92a7a382dc8c0a3b357%22	https://assets.website-files.com/5f16ec24d8bd7908a5d24625/5f4d4fa1941fb78d82e0f32c_jenna.png	C:/My%20Web%20Sites/web/assets.website-files.com/5f16ec24d8bd7908a5d24625/5f4d4fa1941fb78d82e0f32c_jenna.png	(from https://www.partnerstack.com/company)
19:01:32	1428786/1428786	---M--	200	added ('OK')	image/jpeg	etag:%22d323dfe320f8666bfd9ae4f5bd60ac3a%22	https://assets.website-files.com/5f16ec24d8bd7908a5d24625/5f47d7221a5e295f33c8a1c3_Tyler-Calder.jpeg	C:/My%20Web%20Sites/web/assets.website-files.com/5f16ec24d8bd7908a5d24625/5f47d7221a5e295f33c8a1c3_Tyler-Calder.jpg	(from https://www.partnerstack.com/company)
19:01:33	112395/112395	---M--	200	added ('OK')	image/png	etag:%22c5a28d141f5d77b8a60e47b7a203750a%22	https://assets.website-files.com/5f16ec24d8bd7908a5d24625/60ae425d6296f7976d0d7587_Best_Workplaces%20for%20Start-ups%202021.png	C:/My%20Web%20Sites/web/assets.website-files.com/5f16ec24d8bd7908a5d24625/60ae425d6296f7976d0d7587_Best_Workplaces%20for%20Start-ups%202021.png	(from https://www.partnerstack.com/company)
19:01:33	29692/29692	---M--	200	added ('OK')	image/png	etag:%22b5c0e0f226617177204101f0b32f3d74%22	https://assets.website-files.com/5f16ec24d8bd7908a5d24625/5f472d4c1a4808be2ec3c375_best-workplaces-for-mental-wellness-2020.png	C:/My%20Web%20Sites/web/assets.website-files.com/5f16ec24d8bd7908a5d24625/5f472d4c1a4808be2ec3c375_best-workplaces-for-mental-wellness-2020.png	(from https://www.partnerstack.com/company)
19:01:33	208124/208124	---M--	200	added ('OK')	image/png	etag:%228346c39446ef05a32b90806b8e3f0110%22	https://assets.website-files.com/5f16ec24d8bd7908a5d24625/5f4d55f2979b82389126e552_katie.png	C:/My%20Web%20Sites/web/assets.website-files.com/5f16ec24d8bd7908a5d24625/5f4d55f2979b82389126e552_katie.png	(from https://www.partnerstack.com/company)
19:01:33	27365/27365	---M--	200	added ('OK')	image/png	etag:%228075f5ed86a4d0b2d9e2f64271c5a9cb%22	https://assets.website-files.com/5f16ec24d8bd7908a5d24625/5f472d4d377140161ad97e8c_best-workplaces-in-ontario-2020.png	C:/My%20Web%20Sites/web/assets.website-files.com/5f16ec24d8bd7908a5d24625/5f472d4d377140161ad97e8c_best-workplaces-in-ontario-2020.png	(from https://www.partnerstack.com/company)
19:01:34	110450/110450	---M--	200	added ('OK')	image/png	etag:%2206b0d9dc781200708b28779a9637e12c%22	https://assets.website-files.com/5f16ec24d8bd7908a5d24625/60ae42dfdb84eb819cafd0ca_Best%20Workplaces%20for%20Inclusion%202021.png	C:/My%20Web%20Sites/web/assets.website-files.com/5f16ec24d8bd7908a5d24625/60ae42dfdb84eb819cafd0ca_Best%20Workplaces%20for%20Inclusion%202021.png	(from https://www.partnerstack.com/company)
19:01:37	31777/31777	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jun%202021%2013:01:37%20GMT	https://www.partnerstack.com/learn/looka-case-study	C:/My%20Web%20Sites/web/www.partnerstack.com/learn/looka-case-study.html	(from https://www.partnerstack.com/learn)
19:01:37	284767/284767	---M--	200	added ('OK')	image/png	etag:%2226aa4b39f0371d8c924f592d75a9ba20%22	https://assets.website-files.com/5f16ec24d8bd7908a5d24625/60ae429fbcc1a221df9e75bf_Great%20Place%20to%20Work%20Certification%20Badge%20March%202021.png	C:/My%20Web%20Sites/web/assets.website-files.com/5f16ec24d8bd7908a5d24625/60ae429fbcc1a221df9e75bf_Great%20Place%20to%20Work%20Certification%20Badge%20March%202021.png	(from https://www.partnerstack.com/company)
19:01:38	2437756/2437756	---M--	200	added ('OK')	image/png	etag:%224ba156e1027557d2857fca4895edeff6%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/60ae4067d23b5f5d8e7956c4_series-b-blog-header-space.png	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/60ae4067d23b5f5d8e7956c4_series-b-blog-header-space.png	(from https://www.partnerstack.com/learn)
19:01:38	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2010%20Jun%202021%2013:01:39%20GMT	https://www.partnerstack.com/learn/common-mistakes-when-launching-partner-programs	C:/My%20Web%20Sites/web/www.partnerstack.com/learn/common-mistakes-when-launching-partner-programs	(from https://www.partnerstack.com/learn)
19:01:39	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2010%20Jun%202021%2013:01:40%20GMT	https://www.partnerstack.com/learn/why-start-a-technology-partner-program	C:/My%20Web%20Sites/web/www.partnerstack.com/learn/why-start-a-technology-partner-program	(from https://www.partnerstack.com/learn)
19:01:40	142786/142786	---M--	200	added ('OK')	image/jpeg	etag:%221b0e7ce7052e8a509d7ef96110968863%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/606357bfecf4223c88a32de9_geoff-seeman-headshot.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/606357bfecf4223c88a32de9_geoff-seeman-headshot.jpg	(from https://www.partnerstack.com/learn)
19:01:40	262810/262810	---M--	200	added ('OK')	image/jpeg	etag:%2216ad0d1b2251e4dc801be9e8fdb56c24%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/60301276dbd538da4b7c828e_thao-tram-ngo-headshot.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/60301276dbd538da4b7c828e_thao-tram-ngo-headshot.jpg	(from https://www.partnerstack.com/learn)
19:01:40	83549/83549	---M--	200	added ('OK')	image/jpeg	etag:%221f0eb5c64b2e2d8c16375dcbe21e83ef%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/603e793fbca615b111be9501_kelly-sarabyn.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/603e793fbca615b111be9501_kelly-sarabyn.jpg	(from https://www.partnerstack.com/learn)
19:01:41	38516/38516	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jun%202021%2013:01:41%20GMT	https://www.partnerstack.com/learn/promote-your-program-and-recruit-the-right-partners	C:/My%20Web%20Sites/web/www.partnerstack.com/learn/promote-your-program-and-recruit-the-right-partners.html	(from https://www.partnerstack.com/learn)
19:01:41	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2010%20Jun%202021%2013:01:42%20GMT	https://www.partnerstack.com/learn/internal-buy-in-for-your-partner-program	C:/My%20Web%20Sites/web/www.partnerstack.com/learn/internal-buy-in-for-your-partner-program	(from https://www.partnerstack.com/learn)
19:01:42	30073/30073	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jun%202021%2013:01:43%20GMT	https://www.partnerstack.com/learn/jungle-scout-case-study	C:/My%20Web%20Sites/web/www.partnerstack.com/learn/jungle-scout-case-study.html	(from https://www.partnerstack.com/learn)
19:01:42	164832/164832	---M--	200	added ('OK')	image/jpeg	etag:%225e717feeb41a7c4899a5971ba719c869%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/60195c141c3fce3ce27f6380_laurella-jose.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/60195c141c3fce3ce27f6380_laurella-jose.jpg	(from https://www.partnerstack.com/learn)
19:01:42	49231/49231	---M--	200	added ('OK')	image/jpeg	etag:%22c60d04047e67e8dce9badfc27a249f65%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f8737e2a9678839a60e2e7f_brad.jpeg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f8737e2a9678839a60e2e7f_brad.jpg	(from https://www.partnerstack.com/learn)
19:01:42	26615/26615	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jun%202021%2013:01:43%20GMT	https://www.partnerstack.com/learn/when-is-the-right-time-to-launch-your-partner-program	C:/My%20Web%20Sites/web/www.partnerstack.com/learn/when-is-the-right-time-to-launch-your-partner-program.html	(from https://www.partnerstack.com/learn)
19:01:43	31471/31471	---M--	200	added ('OK')	image/jpeg	etag:%22a5b72ff1d7c6c92d967dc973f7eddbdd%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f88a569798da276c93ee956_luke-swanek.jpeg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f88a569798da276c93ee956_luke-swanek.jpg	(from https://www.partnerstack.com/learn)
19:01:43	25091/25091	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jun%202021%2013:01:44%20GMT	https://www.partnerstack.com/learn/5-questions-to-answer-before-launching-your-partner-program	C:/My%20Web%20Sites/web/www.partnerstack.com/learn/5-questions-to-answer-before-launching-your-partner-program.html	(from https://www.partnerstack.com/learn)
19:01:43	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2010%20Jun%202021%2013:01:44%20GMT	https://www.partnerstack.com/learn-videos/card-4	C:/My%20Web%20Sites/web/www.partnerstack.com/learn-videos/card-4	(from https://www.partnerstack.com/learn)
19:01:44	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2010%20Jun%202021%2013:01:45%20GMT	https://www.partnerstack.com/learn-videos/card-1	C:/My%20Web%20Sites/web/www.partnerstack.com/learn-videos/card-1	(from https://www.partnerstack.com/learn)
19:01:44	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2010%20Jun%202021%2013:01:45%20GMT	https://www.partnerstack.com/learn-videos/card-2	C:/My%20Web%20Sites/web/www.partnerstack.com/learn-videos/card-2	(from https://www.partnerstack.com/learn)
19:01:44	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2010%20Jun%202021%2013:01:46%20GMT	https://www.partnerstack.com/learn-videos/card-3	C:/My%20Web%20Sites/web/www.partnerstack.com/learn-videos/card-3	(from https://www.partnerstack.com/learn)
19:01:45	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2010%20Jun%202021%2013:01:46%20GMT	https://www.partnerstack.com/learn/%22https://assets.website-files.com/5f230a7abb143aa545bf6398/5f8f40611826c813116c9230_partnerstack-unbounce-case-study-hero-03.png%22	C:/My%20Web%20Sites/web/www.partnerstack.com/learn/_https_/assets.website-files.com/5f230a7abb143aa545bf6398/5f8f40611826c813116c9230_partnerstack-unbounce-case-study-hero-03.png_	(from https://www.partnerstack.com/learn/unbounce-case-study)
19:01:46	481430/481430	---M--	200	added ('OK')	image/png	etag:%223bfb5f12f68296d086c562007422c4ca%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f8e1a97bbb367f6660c2e1b_unbounce-case-study.png	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f8e1a97bbb367f6660c2e1b_unbounce-case-study.png	(from https://www.partnerstack.com/learn/unbounce-case-study)
19:01:47	421948/421948	---M--	200	added ('OK')	image/png	etag:%222dc0fe6aac37bb2bea0c9d997a2f84ae%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f8e1c7ba8a45179b0050f3a_unbounce-case-study-2.png	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f8e1c7ba8a45179b0050f3a_unbounce-case-study-2.png	(from https://www.partnerstack.com/learn/unbounce-case-study)
19:01:48	225893/225893	---M--	200	added ('OK')	image/png	etag:%220b1f75bfa980296c4d72ec11ba621d49%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f8e1f4dc713883869c1a60d_unbounce-case-study-4.png	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f8e1f4dc713883869c1a60d_unbounce-case-study-4.png	(from https://www.partnerstack.com/learn/unbounce-case-study)
19:01:48	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2010%20Jun%202021%2013:01:49%20GMT	https://www.partnerstack.com/privacy-policy	C:/My%20Web%20Sites/web/www.partnerstack.com/privacy-policy	(from https://www.partnerstack.com/policies)
19:01:48	527393/527393	---M--	200	added ('OK')	image/png	etag:%223e3fe391f2b549b1669e087dded1b787%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f8e1d8a817cf93fdde23c4e_unbounce-case-study-3.png	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f8e1d8a817cf93fdde23c4e_unbounce-case-study-3.png	(from https://www.partnerstack.com/learn/unbounce-case-study)
19:01:48	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2010%20Jun%202021%2013:01:49%20GMT	https://www.partnerstack.com/gdpr	C:/My%20Web%20Sites/web/www.partnerstack.com/gdpr	(from https://www.partnerstack.com/policies)
19:01:49	502687/502687	---M--	200	added ('OK')	image/png	etag:%224b7008e4458e993c842d7c6098798b88%22	https://assets.website-files.com/5f16ec24d8bd7908a5d24625/5f68bb03e78acf3e7b8256e1_W-9%20(Rev.%20Oct%202018).png	C:/My%20Web%20Sites/web/assets.website-files.com/5f16ec24d8bd7908a5d24625/5f68bb03e78acf3e7b8256e1_W-9%20(Rev.%20Oct%202018).png	(from https://www.partnerstack.com/policies)
19:01:49	58409/58409	---M--	200	added ('OK')	image/png	etag:%2260ffb15271ac664ecab8f8f6035affd8%22	https://assets.website-files.com/5f16ec24d8bd7908a5d24625/5f401b7ebc396e722c408345_Hubspot.png	C:/My%20Web%20Sites/web/assets.website-files.com/5f16ec24d8bd7908a5d24625/5f401b7ebc396e722c408345_Hubspot.png	(from https://www.partnerstack.com/integrations)
19:01:50	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2010%20Jun%202021%2013:01:51%20GMT	https://www.partnerstack.com/learn/%22https://assets.website-files.com/5f230a7abb143aa545bf6398/60ae4067d23b5f5d8e7956c4_series-b-blog-header-space.png%22	C:/My%20Web%20Sites/web/www.partnerstack.com/learn/_https_/assets.website-files.com/5f230a7abb143aa545bf6398/60ae4067d23b5f5d8e7956c4_series-b-blog-header-space.html	(from https://www.partnerstack.com/learn/series-b)
19:01:50	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2010%20Jun%202021%2013:01:51%20GMT	https://www.partnerstack.com/learn/%22https://assets.website-files.com/5f230a7abb143aa545bf6398/60898213e2d4e085717f1f19_looka-hero-image.png%22	C:/My%20Web%20Sites/web/www.partnerstack.com/learn/_https_/assets.website-files.com/5f230a7abb143aa545bf6398/60898213e2d4e085717f1f19_looka-hero-image.83.delayed	(from https://www.partnerstack.com/learn/looka-case-study)
19:01:52	1911754/1911754	---M--	200	added ('OK')	image/jpeg	etag:%22edf7c28d9102062a337f8df466f5374f%22	https://assets.website-files.com/5f230a7abb143aa545bf6398/5f8dc3df33fce9280be18f19_Anca%20Bujor%20-%20Headshot.jpg	C:/My%20Web%20Sites/web/assets.website-files.com/5f230a7abb143aa545bf6398/5f8dc3df33fce9280be18f19_Anca%20Bujor%20-%20Headshot.jpg	(from https://www.partnerstack.com/learn/unbounce-case-study)
